url,product_name,current_price,original_price,discount,rating,review_count,colors,sizes,description,features,image_urls
https://www.jcpenney.com/p/liz-claiborne-womens-crew-neck-short-sleeve-t-shirt/ppr5008685572?pTmplType=regular&searchTerm=tshirt,Liz Claiborne Womens Crew Neck Short Sleeve T-Shirt,28.5,38.0,25%,,,"Cabaret Red Stripe , Black Stripe","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","Featuring a flattering striped design, this Liz Claiborne women's t-shirt is cut in a boxy-fit from soft stretch-ponte with a crew neckline, short sleeves and a back button-loop closure. Pair it with the matching midi skirt and sandals for a complete look.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Fitted Sleeve | Apparel Length: 23 Inches - Front | Fiber Content: 98% Polyester, 2% Spandex | Fabric Description: Ponte | Care: Machine Wash, Tumble Dry | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0409202617031601M | https://jcpenney.scene7.com/is/image/JCPenney/DP0227202613042459M | https://jcpenney.scene7.com/is/image/JCPenney/DP0409202617031811M | https://jcpenney.scene7.com/is/image/JCPenney/DP0409202617032020M | https://jcpenney.scene7.com/is/image/JCPenney/DP0227202613042354M | https://jcpenney.scene7.com/is/image/JCPenney/DP0227202613042249M
https://www.jcpenney.com/p/xersion-womens-performance-crew-neck-short-sleeve-t-shirt/ppr5008482507?pTmplType=regular&searchTerm=tshirt,Xersion Womens Performance Crew Neck Short Sleeve T-Shirt,9.99,25.0,60.0,4.5,30,"Med Hthr Gray Sd , Light Navy , Black , White , Green Promise , Ski Patrol Red","large , x-small , xx-large , x-large , small , medium","Every workout wardrobe needs an array of t-shirts like this Xersion women's style. Made from soft recycled stretch-jersey with quick-dry properties to keep you fresh on the go, this pullover tee has a classic crew neckline and short sleeves. Wear it with bike shorts or leggings.","Features: Quick Dry | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 25 Inches - Front | Fiber Content: 48% Polyester, 46% Recycled Polyester, 6% Spandex | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Material: Jersey | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0402202615165256M | https://jcpenney.scene7.com/is/image/JCPenney/DP0402202615165151M | https://jcpenney.scene7.com/is/image/JCPenney/DP0402202615165360M
https://www.jcpenney.com/p/ana-womens-plus-v-neck-short-sleeve-t-shirt/ppr5008591333?pTmplType=regular&searchTerm=tshirt,a.n.a Womens Plus V Neck Short Sleeve T-Shirt,7.99,20.0,60.0,4.4444,9,"Coral Frost , Hawthorn Rose , Birchwood , Black , Med Heather Grey , White , White Stripe , Silver Lake Blue , Oregano , Navy Stripe","4x , 3x , 5x , 0x , 2x , 1x","This a.n.a women's plus t-shirt is an essential everyday style made from soft cotton-jersey with a v-neck and short sleeves. This versatile, comfy tee pairs with everything from denim shorts to mini skirts.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: V Neck | Sleeve Length: Short Sleeve | Sleeve Style: Drop-Shoulder Sleeve | Apparel Length: 26.5 Inches | Fiber Content: 100% Cotton | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1128202509071826M | https://jcpenney.scene7.com/is/image/JCPenney/DP1128202509071617M | https://jcpenney.scene7.com/is/image/JCPenney/DP1128202509071722M
https://www.jcpenney.com/p/liz-claiborne-womens-boat-neck-short-sleeve-t-shirt/ppr5008657345?pTmplType=regular&searchTerm=tshirt,Liz Claiborne Womens Boat Neck Short Sleeve T-Shirt,14.99,28.0,46.0,5.0,1,"Black , Woodsmoke , Biking Red , Peach Whip","large , x-small , xx-large , x-large , small , medium","This Liz Claiborne women's boat neck t-shirt is a chic classic to stock up on for the warmer months. Made from stretch-cotton, this pullover tee has a boat neckline and short sleeves. Wear it with bermuda shorts or capris.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Boat Neck | Sleeve Length: Short Sleeve | Apparel Length: 24 Inches | Fiber Content: 95% Cotton, 5% Spandex | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0218202609073526M | https://jcpenney.scene7.com/is/image/JCPenney/DP0218202609073315M | https://jcpenney.scene7.com/is/image/JCPenney/DP0218202609073105M
https://www.jcpenney.com/p/alfred-dunner-classics-womens-crew-neck-3-4-sleeve-t-shirt/ppr5008669952?pTmplType=regular&searchTerm=tshirt,Alfred Dunner Classics Womens Crew Neck 3/4 Sleeve T-Shirt,39.99,54.5,27%,5.0,2,"Yellow Multi , Cornflower , Blue Multi , Blue , Black Tan , Tan , Neutral Multi","petite medium , large , petite small , petite large , x-large , small , petite x-large , medium","The Alfred Dunner Classics women’s t-shirt offers a refreshing blend of timeless style and everyday ease. This essential pullover features a comfortable crew neck, 3/4 sleeves, and a relaxed fit, pairing effortlessly with trousers for a sophisticated, lunch-date ensemble.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: 3/4 Sleeve | Apparel Length: 24.5 Inches | Fiber Content: 80% Polyester, 20% Rayon | Fabric Description: Knit | Care: Tumble Dry, Machine Wash | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1217202509070742M | https://jcpenney.scene7.com/is/image/JCPenney/DP1217202509070328M | https://jcpenney.scene7.com/is/image/JCPenney/DP1217202509070535M | https://jcpenney.scene7.com/is/image/JCPenney/DP1217202509070432M
https://www.jcpenney.com/p/stylus-womens-crew-neck-short-sleeve-t-shirt/ppr5008582724?pTmplType=regular&searchTerm=tshirt,Stylus Womens Crew Neck Short Sleeve T-Shirt,13.29,36.0,63.0,3.5,18,"Valencia Rose , Cedarwood , Black , Navy Platoon , Gardenia , Portobello Mushroo , Laurel Wreath","large , x-small , xx-large , x-large , small , medium","The modal fabric gives this women's t-shirt from Stylus a super-soft silky feel- you'll want to wear it every day. It features a crew neckline, dolman short sleeves, and a curved hem for easy layering.","Features: Essentials | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Dolman Sleeve | Apparel Length: 27 Inches - Front | Fiber Content: 68% Modal, 32% Polyester | Fabric Description: Pique | Care: Tumble Dry, Machine Wash | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1204202313074077M | https://jcpenney.scene7.com/is/image/JCPenney/DP1204202313073974M | https://jcpenney.scene7.com/is/image/JCPenney/DP1204202313073871M | https://jcpenney.scene7.com/is/image/JCPenney/DP0222202313013404M
https://www.jcpenney.com/p/st-johns-bay-super-soft-pocket-mens-crew-neck-short-sleeve-quick-dry-big-and-tall-t-shirt/ppr5008392019?pTmplType=regular&searchTerm=tshirt,St. John's Bay Super Soft Pocket Mens Crew Neck Short Sleeve Quick Dry Big and Tall T-Shirt,12.99,25.0,48.0,4.6102,118,"Black , White , Red , Signature Navy , Oatmeal Htr , Charcoal Htr","6x-large , medium tall , 2x-large , large tall , 2x-large tall , 4x-large tall , 5x-large , 3x-large tall , 4x-large , x-large tall , 5x-large tall , 1x-large tall , 3x-large","Add a high performing everyday essential to your wardrobe with this St. John's Bay men's big and tall short-sleeve t-shirt. Made from a soft recycled cotton-jersey with quick-dry and moisture-wicking properties to keep you comfortable on the go, this pullover crew-neck tee is also cut for a regular-fit. Wear it with jeans and sneakers.","Features: Quick Dry, Moisture Wicking | Closure Type: Pullover Head | Fit: Classic Fit | Neckline: Crew Neck | Pocket Types: 1 Chest Slip Pocket(s) | Sleeve Length: Short Sleeve | Fiber Content: 60% Cotton, 40% Recycled Polyester | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0514202615090241M | https://jcpenney.scene7.com/is/image/JCPenney/DP1124202207171980M | https://jcpenney.scene7.com/is/image/JCPenney/DP0830202211093764M | https://jcpenney.scene7.com/is/image/JCPenney/DP0619202307123752M | https://jcpenney.scene7.com/is/image/JCPenney/DP0514202615090449M | https://jcpenney.scene7.com/is/image/JCPenney/DP0514202615090345M
https://www.jcpenney.com/p/st-johns-bay-womens-crew-neck-short-sleeve-regular-fit-graphic-t-shirt/ppr5008552123?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Crew Neck Short Sleeve Regular Fit Graphic T-Shirt,9.99,22.0,54.0,4.5435,46,"Flag , Strawberry Fields , Turtle , Coast To Coast , Pink Cherries , Beach Club , Limone , Green Stripe , Pink Heart , Navy Stripe , Sun Sand Sea , By The Sea","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","Refresh your casual wardrobe with the St. John’s Bay women’s t-shirt, made from cotton-blend jersey fabric. Featuring a crew neckline and short, fitted sleeves, this pullover tee pairs seamlessly with jeans, shorts, or skirts for effortless daily outfits.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Fitted Sleeve | Apparel Length: 26 Inches - Front | Fiber Content: 60% Cotton, 40% Spandex | Fabric Description: Jersey | Care: Tumble Dry, Machine Wash | Material: Jersey | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1219202509091125M | https://jcpenney.scene7.com/is/image/JCPenney/DP1219202509091332M | https://jcpenney.scene7.com/is/image/JCPenney/DP1219202509091228M
https://www.jcpenney.com/p/liz-claiborne-womens-split-crew-neck-short-sleeve-blouse/ppr5008625937?pTmplType=regular&searchTerm=tshirt,Liz Claiborne Womens Split Crew Neck Short Sleeve Blouse,24.99,34.0,27%,5.0,11,"Coffee Floral , Black , White , Blue Floral , White Floral","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","This Liz Claiborne women's blouse is a wardrobe staple that offers versatility for both professional and casual looks. Built in soft, cotton-jersey, it showcases a split crew neckline and short sleeves. Wear it with denim jeans and sneakers or ballerinas to keep it comfortable yet stylish.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Split Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Puffed Sleeve | Apparel Length: 24.5 Inches | Fiber Content: 95% Cotton, 5% Spandex | Fabric Description: Jersey | Care: Tumble Dry, Machine Wash | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0119202615125369M | https://jcpenney.scene7.com/is/image/JCPenney/DP0119202615125159M | https://jcpenney.scene7.com/is/image/JCPenney/DP0119202615124950M
https://www.jcpenney.com/p/st-johns-bay-super-soft-mens-crew-neck-short-sleeve-t-shirt/ppr5008525231?pTmplType=regular&searchTerm=tshirt,St. John's Bay Super Soft Mens Crew Neck Short Sleeve T-Shirt,9.99,15.0,33.0,4.7576,462,"Nav Green Htr , Cadmium Orange Htr , Maine Lobster , Coastal Gray , Blue Coral Sdh , True Navy Htr , Peninsula Blue , Dark Ivy Htr , Buttercup , Geranium Pink , Maroon","large , xx-large , x-large , small , medium","Add more comfort to your essentials with this men's St. John's Bay t-shirt designed in an array of colors to enhance collection. It's made from super-soft cotton-jersey with recycled fabric, and features a crew neck and short sleeves.","Closure Type: Pullover Head | Fit: Classic Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 29 Inches | Fiber Content: 60% Cotton, 40% Recycled Polyester | Fabric Description: Jersey | Care: Tumble Dry, Machine Wash | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1119202517024071M | https://jcpenney.scene7.com/is/image/JCPenney/DP1119202517024280M | https://jcpenney.scene7.com/is/image/JCPenney/DP1119202517024489M
https://www.jcpenney.com/p/ana-perfect-tee-womens-crew-neck-short-sleeve-t-shirt/ppr5008617510?pTmplType=regular&searchTerm=tshirt,a.n.a Perfect Tee Womens Crew Neck Short Sleeve T-Shirt,9.99,16.0,37.0,4.1111,18,"Faded Denim , Rose Smoke , Brownie , Black , White , Tennessee Sage , Light Htr Grey","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","This a.n.a women's t-shirt is an everyday wardrobe classic made from 100% cotton. It has a crew neck, short sleeves and a regular-fit. Wear it with shorts or skinny jeans.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Fitted Sleeve | Apparel Length: 20.75 Inches - Front, 20.25 Inches - Back | Fiber Content: 100% Cotton | Fabric Description: Knit | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0212202617054767M | https://jcpenney.scene7.com/is/image/JCPenney/DP0212202617054663M | https://jcpenney.scene7.com/is/image/JCPenney/DP0212202617054872M
https://www.jcpenney.com/p/liz-claiborne-womens-v-neck-short-sleeve-t-shirt/ppr5008625946?pTmplType=regular&searchTerm=tshirt,Liz Claiborne Womens V Neck Short Sleeve T-Shirt,9.99,20.0,50.0,4.0714,14,"Coastal Beige , Bold Blue , Mayfair Rose , Black , Golden Sunrise , White , Coral Haze , Signature Navy , Garden Green , Seagreen , Raspberry Sorbet , Brunnera Blue","large , x-small , xx-large , x-large , small , medium","Essential and easy to style, this women's t-shirt from Liz Claiborne is made from soft cotton-jersey with V-neck and short sleeves. This versatile tee pairs with everything from denim shorts to mini skirts.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: V Neck | Sleeve Length: Short Sleeve | Sleeve Style: Fitted Sleeve | Apparel Length: 24.5 Inches | Fiber Content: 100% Cotton | Fabric Description: Rib | Care: Tumble Dry, Machine Wash | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1128202509063746M | https://jcpenney.scene7.com/is/image/JCPenney/DP1128202509063537M | https://jcpenney.scene7.com/is/image/JCPenney/DP1128202509063956M
https://www.jcpenney.com/p/xersion-xtreme-mens-crew-neck-short-sleeve-active-big-and-tall-t-shirt/ppr5008474290?pTmplType=regular&searchTerm=tshirt,Xersion Xtreme Mens Crew Neck Short Sleeve Active Big and Tall T-Shirt,9.99,25.0,60.0,4.7,50,"Dk Gray Htr , Black , White , Gray Heather , Signature Navy , Thyme Heather , Arctic Sky","6x-large , medium tall , 2x-large , large tall , 2x-large tall , 4x-large tall , 5x-large , 3x-large tall , 4x-large , x-large tall , 5x-large tall , 3x-large","Made from soft cotton jersey with moisture-wicking tech, this Xersion Xtreme men's t-shirt is a go-to for workouts or everyday wear. It's cut for a regular-fit with a crew neck and short sleeves. Wear it with joggers and sneakers.Features: Quick Dry, Moisture Wicking.","Features: Moisture Wicking | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 34 Inches | Fiber Content: 100% Cotton | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0604202513032591M | https://jcpenney.scene7.com/is/image/JCPenney/DP0604202513032695M | https://jcpenney.scene7.com/is/image/JCPenney/DP0604202513032486M
https://www.jcpenney.com/p/xersion-womens-cotton-crew-neck-short-sleeve-t-shirt/ppr5008623588?pTmplType=regular&searchTerm=tshirt,Xersion Womens Cotton Crew Neck Short Sleeve T-Shirt,7.99,20.0,60.0,4.6837,98,"Cherry Blossom , Xenon Blue , Black , Pastel Purple , White , Sweet Butter , Normandy Blue , Green Jelly Bean , Evergreen , Moonlight , Med Hthr Gray Bc09","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","The Xersion women’s cotton crew-neck short-sleeve t-shirt delivers everyday comfort with breathable softness. It features a classic crew neckline and relaxed fit for easy movement. Pair this lightweight tee with joggers or leggings for a simple, sporty look that keeps you comfortable all day.","Features: Quick Dry, Essentials | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 25.5 Inches - Front | Fiber Content: 60% Cotton, 40% Recycled Polyester | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1205202509092903M | https://jcpenney.scene7.com/is/image/JCPenney/DP1205202509093008M | https://jcpenney.scene7.com/is/image/JCPenney/DP0105202607064803M | https://jcpenney.scene7.com/is/image/JCPenney/DP0430202613133504M | https://jcpenney.scene7.com/is/image/JCPenney/DP1205202509092798M
https://www.jcpenney.com/p/liz-claiborne-womens-boat-neck-short-sleeve-t-shirt/ppr5008685570?pTmplType=regular&searchTerm=tshirt,Liz Claiborne Womens Boat Neck Short Sleeve T-Shirt,21.0,28.0,25%,5.0,1,"Black Gingham , Red Stripe","large , x-small , xx-large , x-large , small , medium",Refresh your t-shirt collection by adding this patterned cotton-knit women's version from Liz Claiborne made from soft cotton-knit with a bateau neckline and short sleeves. Pair it with cropped pants or jeans.,"Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Boat Neck | Sleeve Length: Short Sleeve | Sleeve Style: Cap Sleeve | Apparel Length: 24 Inches | Fiber Content: 54% Cotton, 46% Polyester | Fabric Description: Cotton/Polyester | Care: Tumble Dry, Machine Wash | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0409202617033276M | https://jcpenney.scene7.com/is/image/JCPenney/DP0310202613120203M | https://jcpenney.scene7.com/is/image/JCPenney/DP0310202613120098M | https://jcpenney.scene7.com/is/image/JCPenney/DP0310202613120308M | https://jcpenney.scene7.com/is/image/JCPenney/DP0409202617033381M
https://www.jcpenney.com/p/st-johns-bay-womens-plus-crew-neck-short-sleeve-t-shirt/ppr5008536615?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Plus Crew Neck Short Sleeve T-Shirt,7.99,20.0,60.0,3.5455,11,"Vibrant Green , Black , Strawberry Freeze , Lindsay Green , Preppy Pink , Solar Power Yellow , American Navy , Skydiver Blue , White , Limelight , Innocent Pink , Tropic Blue , Tropical Orchid , Cabana Coral , Rose Valley , Alaskan Blue , Oregano , Orchid Bloom , Peach Cobbler , Cabaret Red","4x , 3x , 5x , 0x , 2x , 1x","The St. John’s Bay women’s plus crew-neck short-sleeve t-shirt blends effortless basics with all-day wearability. Made from a soft knit fabric, it features a classic crew neckline and a relaxed short-sleeve silhouette designed for plus sizing. Pair with jeans or a skirt for foundational style that moves with you.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Cap Sleeve | Apparel Length: 29 Inches - Front | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Care: Machine Wash, Tumble Dry | Certifications And Listings: Oeko-Tex Standard 100 | Material: Cotton | Oeko-Tex Standard 100 Label: Hk020 145317 | Oeko-Tex Standard 100 Test Institute: Testex | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0805202509041240M | https://jcpenney.scene7.com/is/image/JCPenney/DP0805202509040926M | https://jcpenney.scene7.com/is/image/JCPenney/DP0805202509040612M
https://www.jcpenney.com/p/liz-claiborne-womens-crew-neck-short-sleeve-t-shirt/ppr5008625743?pTmplType=regular&searchTerm=tshirt,Liz Claiborne Womens Crew Neck Short Sleeve T-Shirt,9.99,20.0,50.0,4.5,16,"Bold Blue , Peach Whip , Black , White , Cabaret Red , Signature Navy , Transparent Yellow , Garden Green , Chocolate Sauce , Seagreen , Brunnera Blue , Stunning Orchid","large , x-small , xx-large , x-large , small , medium","This Liz Claiborne women's t-shirt is a versatile everyday essential designed for comfort and a classic fit. Made from 100% cotton, it features a crew neckline and short sleeves. Wear it tucked into high-waist trousers or jeans for an effortlessly polished look.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Fitted Sleeve | Apparel Length: 26 Inches | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1112202509115584M | https://jcpenney.scene7.com/is/image/JCPenney/DP1112202509115794M | https://jcpenney.scene7.com/is/image/JCPenney/DP1112202509115375M
https://www.jcpenney.com/p/st-johns-bay-womens-plus-boat-neck-elbow-sleeve-t-shirt/ppr5008584254?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Plus Boat Neck Elbow Sleeve T-Shirt,12.99,28.0,53.0,4.3333,3,"Bold Blue , Americana Stripe , Black , White , American Nvy Strip , Lindsay Green , Cabaret Red , Alaskan Blue , Dahlia Purple , Rose Valley , Tropical Orchid , Preppy Pink Stripe , Mint Crisp Stripe , Rose Garden","4x , 3x , 5x , 0x , 2x , 1x",Switch up your essentials with this women's plus St. John's Bay t-shirt fitted with a bateau neckline and three-quarter sleeves. The cotton-jersey fabric makes every day wear comfortable and it's easy to pair with everything in your wardrobe.,"Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Boat Neck | Sleeve Length: Elbow Sleeve | Apparel Length: 28 Inches - Front | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1029202509053614M | https://jcpenney.scene7.com/is/image/JCPenney/DP1029202509054031M | https://jcpenney.scene7.com/is/image/JCPenney/DP1029202509053197M
https://www.jcpenney.com/p/liz-claiborne-womens-short-sleeve-regular-fit-henley-shirt/ppr5008625719?pTmplType=regular&searchTerm=tshirt,Liz Claiborne Womens Short Sleeve Regular Fit Henley Shirt,14.99,34.0,56.0,4.75,24,"Bold Blue , Black , White , Rose Quartz , Stone Heather , Signature Navy , Cabaret Red , Garden Green , Coffee , Brunnera Blue","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","The Liz Claiborne women's ribbed shirt offers a polished take on an everyday essential. It is designed with short, fitted sleeves and a classic crew neckline, and works well on its own or layered under jackets.","Closure Type: Pullover Head, Button | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Fitted Sleeve | Apparel Length: 24 Inches | Fiber Content: 68% Polyester, 29% Rayon, 3% Spandex | Fabric Description: Rib | Care: Tumble Dry, Machine Wash | Material: Polyester | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0119202615085958M | https://jcpenney.scene7.com/is/image/JCPenney/DP0119202615090271M | https://jcpenney.scene7.com/is/image/JCPenney/DP0119202615085646M
https://www.jcpenney.com/p/xersion-xtreme-cotton-mens-crew-neck-short-sleeve-t-shirt/ppr5008065125?pTmplType=regular&searchTerm=tshirt,Xersion Xtreme Cotton Mens Crew Neck Short Sleeve T-Shirt,5.99,14.0,57.0,4.6594,552,"Dk Gray Heather , Black , Burgundy Passion , White , Gray Heather , Signature Navy , Thyme Heather , Arctic Sky","large , xx-large , x-large , small , medium","Made from soft cotton jersey with moisture-wicking tech, this Xersion Xtreme men's t-shirt is a go-to for workouts or everyday wear. It's cut for a regular-fit with a crew neck and short sleeves. Wear it with joggers and sneakers.","Features: Quick Dry, Moisture Wicking | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Fiber Content: 60% Cotton, 40% Polyester | Fabric Description: Knit | Care: Machine Wash, Tumble Dry | Material: Cotton, Polyester | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0219202507205429M | https://jcpenney.scene7.com/is/image/JCPenney/DP0219202507205634M | https://jcpenney.scene7.com/is/image/JCPenney/DP0219202507205838M
https://www.jcpenney.com/p/st-johns-bay-womens-v-neck-3-4-sleeve-t-shirt/ppr5008551875?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens V Neck 3/4 Sleeve T-Shirt,11.99,18.0,33%,4.5625,16,"American Navy , Solar Power Yellow , Green Splash , Skydiver Blue , Black , White , Cabaret Red , Rose Valley , Tropical Orchid , Oregano , Orchid Bloom , Preppy Pink , Tropic Blue , Rose Garden","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","Upgrade your basics with the St. John’s Bay women’s t-shirt, made from 100% cotton rib knit with a V-neckline and comfortable three-quarter sleeves. Pair this regular-fit pullover tee with jeans, skirts, or slacks for versatile everyday styling.","Features: Essentials | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: V Neck | Sleeve Length: 3/4 Sleeve | Sleeve Style: Cap Sleeve | Apparel Length: 26 Inches | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Care: Tumble Dry, Machine Wash | Certifications And Listings: Oeko-Tex Standard 100 | Material: Cotton | Oeko-Tex Standard 100 Label: Kl020 178692 | Oeko-Tex Standard 100 Test Institute: Test Ag | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0918202513044189M | https://jcpenney.scene7.com/is/image/JCPenney/DP0918202513043666M | https://jcpenney.scene7.com/is/image/JCPenney/DP0918202513043143M
https://www.jcpenney.com/p/st-johns-bay-womens-plus-v-neck-short-sleeve-t-shirt/ppr5008536611?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Plus V Neck Short Sleeve T-Shirt,7.99,20.0,60.0,4.6087,23,"Black , Strawberry Freeze , Lindsay Green , Preppy Pink , Solar Power Yellow , Bold Blue , American Navy , Green Splash , White , Limelight , Tropic Blue , Tropical Orchid , Cabana Coral , Alaskan Blue , Oregano , Orchid Bloom , Peach Cobbler , Cabaret Red , Rose Garden","4x , 3x , 5x , 0x , 2x , 1x","The St. John’s Bay women’s plus t-shirt gives foundational style with comfort built in. Constructed from a soft knit with a flattering v-neck and relaxed short sleeves, this tee delivers easy move-with-you wear. Pair with high-rise jeans or a lightweight jacket for your go-to casual look.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: V Neck | Sleeve Length: Short Sleeve | Sleeve Style: Cap Sleeve | Apparel Length: 29 Inches - Front | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Care: Tumble Dry, Machine Wash | Certifications And Listings: Oeko-Tex Standard 100 | Material: Cotton | Oeko-Tex Standard 100 Label: Kl020 175227 | Oeko-Tex Standard 100 Test Institute: Testex Ag | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0722202509064782M | https://jcpenney.scene7.com/is/image/JCPenney/DP0722202509064677M | https://jcpenney.scene7.com/is/image/JCPenney/DP0722202509064574M
https://www.jcpenney.com/p/ana-womens-v-neck-short-sleeve-t-shirt/ppr5008551204?pTmplType=regular&searchTerm=tshirt,a.n.a Womens V Neck Short Sleeve T-Shirt,6.99,16.0,56.0,4.0769,26,"Coral Frost , Hawthorn Rose , Birchwood , Black , Med Heather Grey , White , White Stripe , Silver Lake Blue , Oregano , Navy Stripe","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","Essential and easy to style, this women's t-shirt from a.n.a is made from soft cotton-jersey with V-neck and short sleeves. This versatile tee pairs with everything from denim shorts to mini skirts.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: V Neck | Sleeve Length: Short Sleeve | Sleeve Style: Drop-Shoulder Sleeve | Apparel Length: 24.5 Inches | Fiber Content: 100% Cotton | Fabric Description: Jersey | Care: Tumble Dry, Machine Wash | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1106202509140206M | https://jcpenney.scene7.com/is/image/JCPenney/DP1106202509140102M | https://jcpenney.scene7.com/is/image/JCPenney/DP1106202509140310M
